"date","Data","Precipitacao","TempMaxima","TempMinima","Temp.Comp.Media","Umidade.Relativa.Media","year","month","day","n","Sem_Ano","Ano"
2005-09-30,2005-09-30,0,35.1,28.26,22.5,81,"2005","09","30",169,"05/39",2005
2005-10-01,2005-10-01,0,36.3,29.3,23.9,84.25,"2005","10","01",98,"05/40",2005
2005-10-02,2005-10-02,0,37,30.52,24.5,80.25,"2005","10","02",93,"05/40",2005
2005-10-03,2005-10-03,0,38.1,30.52,25.8,73.75,"2005","10","03",275,"05/40",2005
2005-10-04,2005-10-04,0,35.5,29.14,23.9,85,"2005","10","04",225,"05/40",2005
2005-10-05,2005-10-05,0,36.7,30.9,26,81,"2005","10","05",217,"05/40",2005
2005-10-06,2005-10-06,0,37,30.34,25.6,76.75,"2005","10","06",187,"05/40",2005
2005-10-07,2005-10-07,0,32.9,28.98,24.7,82.75,"2005","10","07",214,"05/40",2005
2005-10-08,2005-10-08,0,35.5,28.52,25.8,85.75,"2005","10","08",80,"05/41",2005
2005-10-09,2005-10-09,3.4,35.1,28.18,24.5,84.5,"2005","10","09",85,"05/41",2005
2005-10-10,2005-10-10,0,34.7,26.38,23.1,86.75,"2005","10","10",393,"05/41",2005
2005-10-11,2005-10-11,33.4,35,26.94,22.6,84.5,"2005","10","11",150,"05/41",2005
2005-10-12,2005-10-12,0,34.1,27.62,23.1,84.5,"2005","10","12",53,"05/41",2005
2005-10-13,2005-10-13,0,36.1,28.94,25.1,78.5,"2005","10","13",216,"05/41",2005
2005-10-14,2005-10-14,0,37.1,30.22,24.3,70.5,"2005","10","14",218,"05/41",2005
2005-10-15,2005-10-15,0,35.5,28.22,25.7,90.5,"2005","10","15",96,"05/42",2005
2005-10-16,2005-10-16,0,33.5,26.82,24.3,86.75,"2005","10","16",81,"05/42",2005
2005-10-17,2005-10-17,0,35.1,29.02,23.5,78.75,"2005","10","17",290,"05/42",2005
2005-10-18,2005-10-18,0,36.3,29.9,25.1,82.25,"2005","10","18",246,"05/42",2005
2005-10-19,2005-10-19,0,36.9,30.84,26.4,76.75,"2005","10","19",212,"05/42",2005
2005-10-20,2005-10-20,0,36.9,29.56,26,76.5,"2005","10","20",173,"05/42",2005
2005-10-21,2005-10-21,0,30.1,27.1,25.1,92.5,"2005","10","21",148,"05/42",2005
2005-10-22,2005-10-22,11.5,30.9,26.46,23.7,95.25,"2005","10","22",89,"05/43",2005
2005-10-23,2005-10-23,5.4,35.1,28.34,23.7,85.75,"2005","10","23",76,"05/43",2005
2005-10-24,2005-10-24,0,35.5,29.3,24.3,83,"2005","10","24",154,"05/43",2005
2005-10-25,2005-10-25,10.6,32.1,26.86,22.5,88.75,"2005","10","25",229,"05/43",2005
2005-10-26,2005-10-26,0,33.5,27.3,22.7,87.5,"2005","10","26",189,"05/43",2005
2005-10-27,2005-10-27,3.8,35.3,27.82,24.7,87.25,"2005","10","27",191,"05/43",2005
2005-10-28,2005-10-28,3,35.1,29.42,24.2,83,"2005","10","28",79,"05/43",2005
2005-10-29,2005-10-29,0,37,31.04,26,75.25,"2005","10","29",89,"05/44",2005
2005-10-30,2005-10-30,4.1,35.3,29.72,25.1,83,"2005","10","30",73,"05/44",2005
2005-10-31,2005-10-31,0,36.1,29.9,25.1,81.5,"2005","10","31",236,"05/44",2005
2005-11-01,2005-11-01,0,37.1,30.74,25.5,77,"2005","11","01",214,"05/44",2005
2005-11-02,2005-11-02,0.9,35.3,28.58,24.7,85.5,"2005","11","02",78,"05/44",2005
2005-11-03,2005-11-03,49.1,31.3,25.9,22.5,91.75,"2005","11","03",167,"05/44",2005
2005-11-04,2005-11-04,1,35.3,28.9,22.9,80.75,"2005","11","04",195,"05/44",2005
2005-11-05,2005-11-05,0,33.9,26.82,23.7,94.5,"2005","11","05",73,"05/45",2005
2005-11-06,2005-11-06,12.7,33.9,26.26,23.1,88.75,"2005","11","06",61,"05/45",2005
2005-11-07,2005-11-07,2.2,33.7,27.38,23.1,84.75,"2005","11","07",227,"05/45",2005
2005-11-08,2005-11-08,0,32.7,27.98,23.7,84.25,"2005","11","08",196,"05/45",2005
2005-11-09,2005-11-09,1.4,34.5,26.62,23.7,86.75,"2005","11","09",160,"05/45",2005
2005-11-10,2005-11-10,4.4,35,27.12,22.3,83,"2005","11","10",183,"05/45",2005
2005-11-11,2005-11-11,0.5,34.5,28.94,23.3,80,"2005","11","11",169,"05/45",2005
2005-11-12,2005-11-12,0,35.2,28.48,24.9,83.75,"2005","11","12",93,"05/46",2005
2005-11-13,2005-11-13,0,32.5,27.66,23.9,87.5,"2005","11","13",86,"05/46",2005
2005-11-14,2005-11-14,0,34.3,27.42,24.1,87.5,"2005","11","14",297,"05/46",2005
2005-11-15,2005-11-15,16.2,31.1,26.74,22.9,90.25,"2005","11","15",132,"05/46",2005
2005-11-16,2005-11-16,0,31.6,26.88,23.7,94.25,"2005","11","16",242,"05/46",2005
2005-11-17,2005-11-17,60,34.5,28.5,23.7,82.25,"2005","11","17",296,"05/46",2005
2005-11-18,2005-11-18,0,36.7,29.96,25.6,79.5,"2005","11","18",250,"05/46",2005
2005-11-19,2005-11-19,0,34.7,28.92,25.8,93.5,"2005","11","19",111,"05/47",2005
2005-11-20,2005-11-20,0,35.3,29.54,25.1,81.75,"2005","11","20",98,"05/47",2005
2005-11-21,2005-11-21,0,29.6,25.6,23.3,96.5,"2005","11","21",290,"05/47",2005
2005-11-22,2005-11-22,35,33.7,27.7,23.3,85.75,"2005","11","22",312,"05/47",2005
2005-11-23,2005-11-23,0,33.3,26.42,23.5,91,"2005","11","23",217,"05/47",2005
2005-11-24,2005-11-24,4.4,33.9,28.66,23.9,87.25,"2005","11","24",213,"05/47",2005
2005-11-25,2005-11-25,0,34.1,26.86,23.1,93.75,"2005","11","25",157,"05/47",2005
2005-11-26,2005-11-26,20.4,29.1,25.82,22.9,93.5,"2005","11","26",120,"05/48",2005
2005-11-27,2005-11-27,0,33.7,28.1,24.1,87.25,"2005","11","27",96,"05/48",2005
2005-11-28,2005-11-28,0,34.5,29.58,24.9,74.5,"2005","11","28",274,"05/48",2005
2005-11-29,2005-11-29,0,33.5,27.82,25.1,83.75,"2005","11","29",211,"05/48",2005
2005-11-30,2005-11-30,3.4,33.9,26.74,23.9,87,"2005","11","30",170,"05/48",2005
2005-12-01,2005-12-01,4.4,34.9,27.42,24.1,86,"2005","12","01",174,"05/48",2005
2005-12-02,2005-12-02,0,31.3,27.02,23.5,88,"2005","12","02",190,"05/48",2005
2005-12-03,2005-12-03,0,33.9,26.74,24.1,88,"2005","12","03",102,"05/49",2005
2005-12-04,2005-12-04,0,27.3,24.9,23.1,94.75,"2005","12","04",61,"05/49",2005
2005-12-05,2005-12-05,9.4,33,27.22,22.7,85.5,"2005","12","05",285,"05/49",2005
2005-12-06,2005-12-06,0,29.7,26.6,24.4,88,"2005","12","06",215,"05/49",2005
2005-12-07,2005-12-07,2.2,28.9,25.26,22.6,94.5,"2005","12","07",184,"05/49",2005
2005-12-08,2005-12-08,0,32.9,26.9,23.6,89.5,"2005","12","08",101,"05/49",2005
2005-12-09,2005-12-09,61.6,34,27.46,22.9,90,"2005","12","09",185,"05/49",2005
2005-12-10,2005-12-10,3,33.9,28.02,23.6,86.5,"2005","12","10",89,"05/50",2005
2005-12-11,2005-12-11,0,31.1,26.16,24.1,91.5,"2005","12","11",80,"05/50",2005
2005-12-12,2005-12-12,6,33.5,26.74,22.9,88.25,"2005","12","12",231,"05/50",2005
2005-12-13,2005-12-13,13.9,33.1,27.58,23.7,81.75,"2005","12","13",208,"05/50",2005
2005-12-14,2005-12-14,0.4,33.3,27.86,24.1,87.25,"2005","12","14",225,"05/50",2005
2005-12-15,2005-12-15,0,33.7,27.14,24.7,86.5,"2005","12","15",154,"05/50",2005
2005-12-16,2005-12-16,39.8,29.5,26.5,24.3,91.5,"2005","12","16",148,"05/50",2005
2005-12-17,2005-12-17,0.2,30.9,25.86,23.7,94,"2005","12","17",94,"05/51",2005
2005-12-18,2005-12-18,4.5,32.7,26.66,23.5,85.5,"2005","12","18",65,"05/51",2005
2005-12-19,2005-12-19,16.2,31.3,25.56,23.3,90,"2005","12","19",259,"05/51",2005
2005-12-20,2005-12-20,22.8,29.3,24.6,22.5,93.25,"2005","12","20",169,"05/51",2005
2005-12-21,2005-12-21,14.3,30.4,25.76,23.2,91.5,"2005","12","21",196,"05/51",2005
2005-12-22,2005-12-22,30,26.7,24.46,23.1,96.75,"2005","12","22",162,"05/51",2005
2005-12-24,2005-12-24,13.4,30.8,25.96,22.9,87.5,"2005","12","24",106,"05/52",2005
2005-12-25,2005-12-25,0,32.7,26.74,22.9,86.5,"2005","12","25",78,"05/52",2005
2005-12-26,2005-12-26,0,31.5,26.14,23.9,93.25,"2005","12","26",303,"05/52",2005
2005-12-27,2005-12-27,24.8,30.7,26.58,23.3,90.75,"2005","12","27",192,"05/52",2005
2005-12-28,2005-12-28,0,32.1,26.5,24.1,86.25,"2005","12","28",217,"05/52",2005
2005-12-29,2005-12-29,1.4,30.7,27.02,23.9,84,"2005","12","29",172,"05/52",2005
2005-12-30,2005-12-30,0,30.3,25.46,22.9,90.5,"2005","12","30",110,"05/52",2005
2005-12-31,2005-12-31,16.2,31.7,26.54,22.3,82.5,"2005","12","31",81,"05/53",2005
2006-01-01,2006-01-01,0,32.7,27.46,23.5,87,"2006","01","01",65,"06/01",2006
2006-01-02,2006-01-02,9,29.5,25.3,23.7,94.25,"2006","01","02",229,"06/01",2006
2006-01-03,2006-01-03,9,33.1,25.8,22.2,89.75,"2006","01","03",222,"06/01",2006
2006-01-04,2006-01-04,0,33.3,26.02,23.1,87.75,"2006","01","04",184,"06/01",2006
2006-01-05,2006-01-05,3,32.5,26.76,22.8,86.75,"2006","01","05",181,"06/01",2006
2006-01-06,2006-01-06,0.4,33.5,26.58,24.5,88,"2006","01","06",131,"06/01",2006
2006-01-07,2006-01-07,1.2,30.9,25.52,22.8,92,"2006","01","07",87,"06/01",2006
2006-01-08,2006-01-08,0.2,29.7,25.7,22.3,88.25,"2006","01","08",65,"06/02",2006
2006-01-09,2006-01-09,0,33.1,27.82,23.3,80.5,"2006","01","09",223,"06/02",2006
2006-01-10,2006-01-10,0.8,33.1,26.8,23.3,86,"2006","01","10",222,"06/02",2006
2006-01-11,2006-01-11,6.4,31.1,27.02,24.5,90,"2006","01","11",162,"06/02",2006
2006-01-12,2006-01-12,2.4,29.3,25.86,23.7,90.25,"2006","01","12",147,"06/02",2006
2006-01-13,2006-01-13,16.4,32.7,27.02,23.3,85.25,"2006","01","13",150,"06/02",2006
2006-01-14,2006-01-14,5,33.9,28.82,23.9,84.5,"2006","01","14",77,"06/02",2006
2006-01-15,2006-01-15,0,33.3,27.52,25.1,92.5,"2006","01","15",57,"06/03",2006
2006-01-16,2006-01-16,0.4,33.5,26.42,22.7,88.5,"2006","01","16",201,"06/03",2006
2006-01-17,2006-01-17,8,33.5,26.58,23.5,91.5,"2006","01","17",164,"06/03",2006
2006-01-18,2006-01-18,33.4,30.3,25.28,22.9,94.5,"2006","01","18",106,"06/03",2006
2006-01-19,2006-01-19,4.2,31.9,26.5,23.1,88.25,"2006","01","19",167,"06/03",2006
2006-01-20,2006-01-20,1.4,33.5,28.14,23.5,83.25,"2006","01","20",133,"06/03",2006
2006-01-21,2006-01-21,0,32.5,27.66,24.1,81.25,"2006","01","21",58,"06/03",2006
2006-01-22,2006-01-22,0,32.7,26.82,23.3,93.5,"2006","01","22",45,"06/04",2006
2006-01-23,2006-01-23,6.4,33.1,27.6,23.9,88.5,"2006","01","23",156,"06/04",2006
2006-01-24,2006-01-24,0,34.2,28.16,24.5,87.5,"2006","01","24",176,"06/04",2006
2006-01-25,2006-01-25,0.4,32.7,26.88,24.2,97.5,"2006","01","25",143,"06/04",2006
2006-01-26,2006-01-26,3,31.7,27.3,24.3,89.75,"2006","01","26",115,"06/04",2006
2006-01-27,2006-01-27,0,33.3,26.3,23.7,89.5,"2006","01","27",95,"06/04",2006
2006-01-28,2006-01-28,41.5,31.5,25.66,23.1,93,"2006","01","28",64,"06/04",2006
2006-01-29,2006-01-29,19.4,30.7,26.16,23.5,91.5,"2006","01","29",50,"06/05",2006
2006-01-30,2006-01-30,1.4,32.1,26.34,23.7,91.5,"2006","01","30",185,"06/05",2006
2006-01-31,2006-01-31,0,33.5,26.5,23.9,89.25,"2006","01","31",160,"06/05",2006
2006-02-01,2006-02-01,58,33.1,26.26,23.7,89,"2006","02","01",158,"06/05",2006
2006-02-02,2006-02-02,2,32.1,26.26,23.5,96.25,"2006","02","02",119,"06/05",2006
2006-02-03,2006-02-03,4.6,29.5,26.18,23.7,93.25,"2006","02","03",110,"06/05",2006
2006-02-04,2006-02-04,7,33.1,27.82,23.3,85.25,"2006","02","04",63,"06/05",2006
2006-02-05,2006-02-05,0,30.5,26.3,23.9,94,"2006","02","05",52,"06/06",2006
2006-02-06,2006-02-06,11.4,31.7,26.62,24.1,95.75,"2006","02","06",228,"06/06",2006
2006-02-07,2006-02-07,7.2,30.5,25.9,23.9,94.75,"2006","02","07",140,"06/06",2006
2006-02-08,2006-02-08,32,30.5,25.82,22.9,87.5,"2006","02","08",98,"06/06",2006
2006-02-09,2006-02-09,10.6,31.1,25.94,22.7,92.25,"2006","02","09",128,"06/06",2006
2006-02-10,2006-02-10,7.5,27.9,24.98,21.9,94.25,"2006","02","10",110,"06/06",2006
2006-02-11,2006-02-11,2.6,30.7,26.06,22.9,96.25,"2006","02","11",68,"06/06",2006
2006-02-12,2006-02-12,5.5,29.7,25.74,23.5,94.5,"2006","02","12",42,"06/07",2006
2006-02-13,2006-02-13,18.8,31.1,26.62,22.9,90,"2006","02","13",175,"06/07",2006
2006-02-14,2006-02-14,0,33.5,28.24,23.7,80.5,"2006","02","14",117,"06/07",2006
2006-02-15,2006-02-15,0,31.1,26.06,23.9,94.75,"2006","02","15",96,"06/07",2006
2006-02-16,2006-02-16,19,29.7,25.78,22.9,93.5,"2006","02","16",103,"06/07",2006
2006-02-17,2006-02-17,23.4,30.3,25.82,22.7,88.25,"2006","02","17",98,"06/07",2006
2006-02-18,2006-02-18,0,30.1,26.46,23.1,85.5,"2006","02","18",53,"06/07",2006
2006-02-19,2006-02-19,1.8,32.1,26.52,23.3,88.5,"2006","02","19",49,"06/08",2006
2006-02-20,2006-02-20,25.6,29.7,25.5,23.3,94,"2006","02","20",148,"06/08",2006
2006-02-21,2006-02-21,0.4,32.9,26.74,22.3,88.5,"2006","02","21",123,"06/08",2006
2006-02-22,2006-02-22,0,30.9,26.58,23.1,85,"2006","02","22",101,"06/08",2006
2006-02-23,2006-02-23,20,33.1,27.82,23.5,81.25,"2006","02","23",103,"06/08",2006
2006-02-24,2006-02-24,0,34.1,28.58,23.9,81.25,"2006","02","24",90,"06/08",2006
2006-02-25,2006-02-25,0,33.7,29.28,25.8,81.5,"2006","02","25",32,"06/08",2006
2006-02-26,2006-02-26,0,30.9,26.58,24.7,93,"2006","02","26",37,"06/09",2006
2006-02-27,2006-02-27,69.8,28.7,25.3,23.9,93.25,"2006","02","27",84,"06/09",2006
2006-02-28,2006-02-28,19.2,28.1,25.02,23.3,96,"2006","02","28",77,"06/09",2006
2006-03-01,2006-03-01,5.2,31.7,26.28,23.7,91,"2006","03","01",92,"06/09",2006
2006-03-02,2006-03-02,0.8,32.5,26.54,23.9,90,"2006","03","02",168,"06/09",2006
2006-03-03,2006-03-03,3.8,30.3,26.58,22.9,90.25,"2006","03","03",128,"06/09",2006
2006-03-04,2006-03-04,3.8,28.3,25.18,23.3,97,"2006","03","04",51,"06/09",2006
2006-03-05,2006-03-05,21,32.5,26.76,23.3,90,"2006","03","05",67,"06/10",2006
2006-03-06,2006-03-06,0,31.9,27.18,24.5,91,"2006","03","06",181,"06/10",2006
2006-03-07,2006-03-07,6.7,32.9,28.34,25.1,86,"2006","03","07",130,"06/10",2006
2006-03-08,2006-03-08,66.7,28.3,25.02,23.1,96.25,"2006","03","08",119,"06/10",2006
2006-03-09,2006-03-09,6.6,31.5,26.26,23.7,92.25,"2006","03","09",136,"06/10",2006
2006-03-10,2006-03-10,6.2,33.3,27.22,24.1,91,"2006","03","10",83,"06/10",2006
2006-03-11,2006-03-11,3.2,32.9,28.14,24.9,89.5,"2006","03","11",68,"06/10",2006
2006-03-12,2006-03-12,49.6,29.9,25.18,23.1,98,"2006","03","12",55,"06/11",2006
2006-03-13,2006-03-13,5,33.3,26.52,23.3,86.75,"2006","03","13",225,"06/11",2006
2006-03-14,2006-03-14,0,34.3,28.62,23.9,80.5,"2006","03","14",190,"06/11",2006
2006-03-15,2006-03-15,0,31.3,27.02,23.7,87.75,"2006","03","15",159,"06/11",2006
2006-03-16,2006-03-16,0,29.7,25.54,23.7,92.5,"2006","03","16",121,"06/11",2006
2006-03-17,2006-03-17,39.1,27.7,24.38,21.9,92,"2006","03","17",131,"06/11",2006
2006-03-18,2006-03-18,7.8,32.3,26.82,21.7,82.25,"2006","03","18",62,"06/11",2006
2006-03-19,2006-03-19,0,34.6,28.34,24.2,79.5,"2006","03","19",55,"06/12",2006
2006-03-20,2006-03-20,0,33.1,27.94,25.1,83.25,"2006","03","20",172,"06/12",2006
2006-03-21,2006-03-21,12.4,29.1,25.54,23.7,89.75,"2006","03","21",139,"06/12",2006
2006-03-22,2006-03-22,0,33.5,27.06,22.9,85.25,"2006","03","22",129,"06/12",2006
2006-03-23,2006-03-23,4.8,32.1,26.58,23.5,86.25,"2006","03","23",98,"06/12",2006
2006-03-24,2006-03-24,6.8,29.3,25.54,24.1,92.75,"2006","03","24",99,"06/12",2006
2006-03-25,2006-03-25,13,29.7,25.66,23.5,89.75,"2006","03","25",59,"06/12",2006
2006-03-26,2006-03-26,0.7,32.9,26.98,23.3,83.25,"2006","03","26",42,"06/13",2006
2006-03-27,2006-03-27,0,32.3,27.28,23.3,76.75,"2006","03","27",182,"06/13",2006
2006-03-28,2006-03-28,0,32.1,27.16,24.9,87.75,"2006","03","28",100,"06/13",2006
2006-03-29,2006-03-29,2.1,32.1,27.38,23.9,81.75,"2006","03","29",124,"06/13",2006
2006-03-30,2006-03-30,0,31.7,26.66,24.4,83,"2006","03","30",118,"06/13",2006
2006-03-31,2006-03-31,0,30.5,26.26,24.1,85.25,"2006","03","31",99,"06/13",2006
2006-04-01,2006-04-01,4.2,32.9,27.58,24.1,79.5,"2006","04","01",56,"06/13",2006
2006-04-02,2006-04-02,0,30.3,25.9,23.5,96,"2006","04","02",37,"06/14",2006
2006-04-03,2006-04-03,25,27.9,25.38,23.1,93.5,"2006","04","03",160,"06/14",2006
2006-04-04,2006-04-04,3.2,33.5,27.7,23.5,83.25,"2006","04","04",161,"06/14",2006
2006-04-05,2006-04-05,0,32.9,27.62,24.7,85.75,"2006","04","05",121,"06/14",2006
2006-04-06,2006-04-06,0.4,31.7,26.7,24.5,92.25,"2006","04","06",132,"06/14",2006
2006-04-07,2006-04-07,34.8,27.7,24.82,22.5,95.5,"2006","04","07",88,"06/14",2006
2006-04-08,2006-04-08,0.8,32.7,26.62,22.9,86.75,"2006","04","08",49,"06/14",2006
2006-04-09,2006-04-09,0,29.1,25.5,23.9,88.5,"2006","04","09",62,"06/15",2006
2006-04-10,2006-04-10,0,34.1,27.9,23.1,76.75,"2006","04","10",190,"06/15",2006
2006-04-11,2006-04-11,0.3,32,26.2,24.1,85.75,"2006","04","11",117,"06/15",2006
2006-04-12,2006-04-12,0,33.1,27.46,23.1,82.75,"2006","04","12",130,"06/15",2006
2006-04-13,2006-04-13,0,32.5,27.98,24.9,84.5,"2006","04","13",86,"06/15",2006
2006-04-14,2006-04-14,6.8,29.1,25.3,23.3,96,"2006","04","14",49,"06/15",2006
2006-04-15,2006-04-15,16.8,31.7,26.64,22.7,83.5,"2006","04","15",69,"06/15",2006
2006-04-16,2006-04-16,0,31.5,26.62,23.1,88.75,"2006","04","16",63,"06/16",2006
2006-04-17,2006-04-17,0,29.5,25.62,23.3,89.75,"2006","04","17",197,"06/16",2006
2006-04-18,2006-04-18,5.2,32.7,27.34,23.6,79.75,"2006","04","18",145,"06/16",2006
2006-04-19,2006-04-19,0.4,28.7,25.06,23.3,92.75,"2006","04","19",103,"06/16",2006
2006-04-20,2006-04-20,33.4,32.5,26.74,22.1,87.5,"2006","04","20",110,"06/16",2006
2006-04-21,2006-04-21,0,32.7,27.62,24.3,86,"2006","04","21",47,"06/16",2006
2006-04-22,2006-04-22,2,30.7,26.02,24.1,92,"2006","04","22",42,"06/16",2006
2006-04-23,2006-04-23,31.6,33.1,27.98,23.9,85,"2006","04","23",48,"06/17",2006
2006-04-24,2006-04-24,4.5,31.5,26.7,23.1,86.5,"2006","04","24",157,"06/17",2006
2006-04-25,2006-04-25,9,26.8,25.06,23.7,93.75,"2006","04","25",83,"06/17",2006
2006-04-26,2006-04-26,32.3,32.5,26.98,23.5,85.5,"2006","04","26",129,"06/17",2006
2006-04-27,2006-04-27,0,28.5,25.62,23.5,93,"2006","04","27",125,"06/17",2006
2006-04-28,2006-04-28,15.4,28.7,25.54,22.9,89.75,"2006","04","28",88,"06/17",2006
2006-04-29,2006-04-29,26,31.9,26.82,23.3,88.5,"2006","04","29",60,"06/17",2006
2006-04-30,2006-04-30,0,33.3,27.74,24.3,83.5,"2006","04","30",47,"06/18",2006
2006-05-01,2006-05-01,0,31.9,27.18,24.9,89,"2006","05","01",73,"06/18",2006
2006-05-02,2006-05-02,0,32.3,27.68,25.6,84.5,"2006","05","02",222,"06/18",2006
2006-05-03,2006-05-03,32,30.3,26.38,23.5,89.5,"2006","05","03",145,"06/18",2006
2006-05-04,2006-05-04,47.8,29.3,25.34,23.3,91.5,"2006","05","04",173,"06/18",2006
2006-05-05,2006-05-05,0,31.1,26.54,22.9,86,"2006","05","05",152,"06/18",2006
2006-05-06,2006-05-06,37,32.1,27.18,24.1,84.75,"2006","05","06",73,"06/18",2006
2006-05-07,2006-05-07,0,31.1,25.54,23.3,91.75,"2006","05","07",52,"06/19",2006
2006-05-08,2006-05-08,0.6,32.1,26.7,23.3,84.5,"2006","05","08",249,"06/19",2006
2006-05-09,2006-05-09,77.2,28.5,24.82,22.7,94.75,"2006","05","09",134,"06/19",2006
2006-05-10,2006-05-10,8.3,29.6,25.12,22.7,92,"2006","05","10",161,"06/19",2006
2006-05-11,2006-05-11,53,27.3,24.86,23.3,91,"2006","05","11",150,"06/19",2006
2006-05-12,2006-05-12,0,30.9,26.42,23.7,88.25,"2006","05","12",113,"06/19",2006
2006-05-13,2006-05-13,13.6,30.3,25.66,23.7,89.5,"2006","05","13",63,"06/19",2006
2006-05-14,2006-05-14,1.5,30.7,26.78,23.7,88,"2006","05","14",42,"06/20",2006
2006-05-15,2006-05-15,0.7,32.1,26.5,24.7,89,"2006","05","15",185,"06/20",2006
2006-05-16,2006-05-16,0.4,29.8,26.08,23.3,90.75,"2006","05","16",166,"06/20",2006
2006-05-17,2006-05-17,2,28.5,25.02,23.1,97.25,"2006","05","17",159,"06/20",2006
2006-05-18,2006-05-18,40.6,27.5,24.34,21.5,94,"2006","05","18",105,"06/20",2006
2006-05-19,2006-05-19,3.2,27.9,25.06,23.1,93.75,"2006","05","19",127,"06/20",2006
2006-05-20,2006-05-20,0.4,30.5,26.22,23.1,89.25,"2006","05","20",84,"06/20",2006
2006-05-21,2006-05-21,7,31,26.64,24.1,88,"2006","05","21",63,"06/21",2006
2006-05-22,2006-05-22,0,31.7,27.26,24.3,86,"2006","05","22",184,"06/21",2006
2006-05-23,2006-05-23,0.2,31,26.6,23.6,88.25,"2006","05","23",141,"06/21",2006
2006-05-24,2006-05-24,1.4,31.9,26.54,23.7,85,"2006","05","24",134,"06/21",2006
2006-05-25,2006-05-25,17,30.3,26.02,23.5,87.5,"2006","05","25",108,"06/21",2006
2006-05-26,2006-05-26,24.6,31.4,26.04,23.1,87.5,"2006","05","26",93,"06/21",2006
2006-05-27,2006-05-27,0,32.5,27.02,22.5,84.5,"2006","05","27",53,"06/21",2006
2006-05-28,2006-05-28,3,31,26.36,23.1,93.5,"2006","05","28",47,"06/22",2006
2006-05-29,2006-05-29,10.2,32.5,26.94,23.1,83.25,"2006","05","29",168,"06/22",2006
2006-05-30,2006-05-30,0,31.7,27.02,24.1,86,"2006","05","30",125,"06/22",2006
2006-05-31,2006-05-31,0.4,32.1,25.9,23.7,88.75,"2006","05","31",131,"06/22",2006
2006-06-01,2006-06-01,4.2,31.7,27.22,24.1,85.25,"2006","06","01",128,"06/22",2006
2006-06-02,2006-06-02,0,33.1,27.66,23.9,83.75,"2006","06","02",91,"06/22",2006
2006-06-03,2006-06-03,0,32.1,26.34,24.1,88.25,"2006","06","03",44,"06/22",2006
2006-06-04,2006-06-04,0,33.1,26.34,23.1,89,"2006","06","04",38,"06/23",2006
2006-06-05,2006-06-05,15.4,32.3,26.38,22.1,84,"2006","06","05",161,"06/23",2006
2006-06-06,2006-06-06,1,32.7,27.66,23.7,81.25,"2006","06","06",153,"06/23",2006
2006-06-07,2006-06-07,0,31.7,26.74,22.7,84.5,"2006","06","07",135,"06/23",2006
2006-06-08,2006-06-08,4.2,32,27.26,24.3,82.75,"2006","06","08",110,"06/23",2006
2006-06-09,2006-06-09,0,34.1,27.94,23.1,82,"2006","06","09",94,"06/23",2006
2006-06-10,2006-06-10,0,29.3,25.1,21.7,92.25,"2006","06","10",57,"06/23",2006
2006-06-11,2006-06-11,35,32.1,26.42,21.5,82.25,"2006","06","11",49,"06/24",2006
2006-06-12,2006-06-12,0,32.1,27.06,23.3,81.75,"2006","06","12",158,"06/24",2006
2006-06-13,2006-06-13,0,33.5,28.18,23.1,81.5,"2006","06","13",109,"06/24",2006
2006-06-14,2006-06-14,0,32.9,26.92,24.2,83.75,"2006","06","14",106,"06/24",2006
2006-06-15,2006-06-15,1,30.9,25.82,23.9,93.5,"2006","06","15",57,"06/24",2006
2006-06-16,2006-06-16,5.6,32.7,26.74,22.3,81.75,"2006","06","16",129,"06/24",2006
2006-06-17,2006-06-17,0,32.9,27.34,22.9,83,"2006","06","17",48,"06/24",2006
2006-06-18,2006-06-18,1.8,31.9,25.78,23.3,89.5,"2006","06","18",33,"06/25",2006
2006-06-19,2006-06-19,17.2,31.9,26.26,22.9,85.5,"2006","06","19",154,"06/25",2006
2006-06-20,2006-06-20,0,32.3,27.38,22.5,79,"2006","06","20",149,"06/25",2006
2006-06-21,2006-06-21,0,32.7,27.38,23.5,78,"2006","06","21",104,"06/25",2006
2006-06-22,2006-06-22,0,33.1,27.46,22.5,76.75,"2006","06","22",71,"06/25",2006
2006-06-23,2006-06-23,0,33.3,28.22,22.9,73.25,"2006","06","23",115,"06/25",2006
2006-06-24,2006-06-24,0,33.5,27.86,23.7,76.5,"2006","06","24",47,"06/25",2006
2006-06-25,2006-06-25,0,33.1,27.34,23.7,80.25,"2006","06","25",38,"06/26",2006
2006-06-26,2006-06-26,0,33.1,27.74,23.1,77.75,"2006","06","26",160,"06/26",2006
2006-06-27,2006-06-27,0,34.1,28.42,23.1,74.5,"2006","06","27",70,"06/26",2006
2006-06-28,2006-06-28,0,33.3,27.38,24.3,82.25,"2006","06","28",153,"06/26",2006
2006-06-29,2006-06-29,1.6,33.9,27.94,23.3,80.25,"2006","06","29",137,"06/26",2006
2006-06-30,2006-06-30,0,33.7,28.46,24.5,80.25,"2006","06","30",102,"06/26",2006
2006-07-01,2006-07-01,0,33.5,28.22,24.1,81,"2006","07","01",52,"06/26",2006
2006-07-02,2006-07-02,0,32.3,26.98,24.3,82.5,"2006","07","02",46,"06/27",2006
2006-07-03,2006-07-03,0,32.5,26.86,23.7,85.25,"2006","07","03",181,"06/27",2006
2006-07-04,2006-07-04,0,32.3,27.26,22.9,82.25,"2006","07","04",198,"06/27",2006
